latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-24.24396,-50.74119,300.15,0.45,0.39,2026-06-05,0427,N,nominal,2.0NRT,288.47,1.4,N
-21.88468,-61.88474,300.63,0.72,0.76,2026-06-05,0427,N,nominal,2.0NRT,286.98,1.25,N
-21.88977,-61.89399,303.5,0.72,0.76,2026-06-05,0427,N,nominal,2.0NRT,287.17,1.25,N
-21.89163,-61.8868,301.27,0.72,0.76,2026-06-05,0427,N,nominal,2.0NRT,286.94,1.25,N
-25.60277,-42.81827,313.07,0.55,0.43,2026-06-05,0427,N,nominal,2.0NRT,292.1,1.06,N
-25.65829,-42.86067,332.64,0.55,0.43,2026-06-05,0427,N,nominal,2.0NRT,293.71,7.86,N
-23.48887,-56.62015,306.05,0.32,0.55,2026-06-05,0427,N,nominal,2.0NRT,288.43,0.53,N
-23.48954,-56.6171,299.08,0.32,0.55,2026-06-05,0427,N,nominal,2.0NRT,288.13,0.53,N
-24.8578,-55.517,303.91,0.52,0.5,2026-06-05,0427,N,nominal,2.0NRT,287.07,1.08,N
-25.13259,-57.029,310.87,0.64,0.54,2026-06-05,0427,N,nominal,2.0NRT,286.94,2.28,N
-25.49966,-55.554,313.66,0.51,0.49,2026-06-05,0427,N,nominal,2.0NRT,286.2,1.58,N
-25.5042,-55.55519,295.45,0.51,0.49,2026-06-05,0427,N,nominal,2.0NRT,284.54,0.47,N
-26.4913,-54.56014,301.83,0.43,0.46,2026-06-05,0429,N,nominal,2.0NRT,287.98,0.92,N
-26.49552,-54.5611,305.93,0.43,0.46,2026-06-05,0429,N,nominal,2.0NRT,288.04,0.92,N
-27.52724,-56.19665,316.32,0.51,0.49,2026-06-05,0429,N,nominal,2.0NRT,286.91,1.54,N
-27.52835,-56.19151,308.1,0.51,0.49,2026-06-05,0429,N,nominal,2.0NRT,286.8,1.54,N
-33.06917,-70.64072,296,0.51,0.41,2026-06-05,0612,N,nominal,2.0NRT,278.53,0.78,N
-33.29599,-70.72904,322.8,0.5,0.41,2026-06-05,0612,N,nominal,2.0NRT,281.33,3.02,N
-34.10402,-70.45995,327.41,0.53,0.42,2026-06-05,0612,N,nominal,2.0NRT,281.66,4.84,N
-34.10469,-70.45421,295.4,0.53,0.42,2026-06-05,0612,N,nominal,2.0NRT,279.97,4.02,N
-34.10795,-70.46032,327.28,0.53,0.42,2026-06-05,0612,N,nominal,2.0NRT,280.55,4.84,N
-36.40829,-72.24799,312.91,0.47,0.4,2026-06-05,0614,N,nominal,2.0NRT,279.51,2.21,N
-36.40897,-72.24247,313.56,0.47,0.4,2026-06-05,0614,N,nominal,2.0NRT,279.83,1.72,N
-36.41201,-72.24845,301.36,0.47,0.4,2026-06-05,0614,N,nominal,2.0NRT,279.33,1.55,N
-37.12828,-71.85436,311.55,0.49,0.41,2026-06-05,0614,N,nominal,2.0NRT,280.28,2,N
-37.12896,-71.84865,310.48,0.49,0.41,2026-06-05,0614,N,nominal,2.0NRT,280.13,1.51,N
-37.13206,-71.85504,312.53,0.49,0.41,2026-06-05,0614,N,nominal,2.0NRT,280.34,2.66,N
-37.13274,-71.84931,318.65,0.49,0.41,2026-06-05,0614,N,nominal,2.0NRT,280.6,2.28,N
-37.04876,-72.69218,300.54,0.46,0.39,2026-06-05,0614,N,nominal,2.0NRT,279.01,0.72,N
-37.05174,-72.69811,316.43,0.46,0.39,2026-06-05,0614,N,nominal,2.0NRT,279.56,2.08,N
-37.05239,-72.69293,315.29,0.46,0.39,2026-06-05,0614,N,nominal,2.0NRT,278.82,2.08,N
-38.35677,-72.02395,295.4,0.5,0.41,2026-06-05,0614,N,nominal,2.0NRT,277.26,1.2,N
-38.36058,-72.02464,302.63,0.5,0.41,2026-06-05,0614,N,nominal,2.0NRT,276.96,1.2,N
-39.19687,-73.09936,304.96,0.46,0.39,2026-06-05,0614,N,nominal,2.0NRT,269.87,1.2,N
-16.41824,-59.54213,348.29,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,290.06,15.02,N
10.60618,-66.48372,305.5,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,284.38,0.77,N
-12.22709,-57.28254,299.45,0.62,0.71,2026-06-05,0605,N,nominal,2.0NRT,287.9,1.41,N
-12.22777,-57.27671,302.15,0.62,0.71,2026-06-05,0605,N,nominal,2.0NRT,287.84,1.41,N
10.6017,-66.45422,305.54,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,284.49,1.09,N
-12.23446,-57.27753,301.82,0.62,0.71,2026-06-05,0605,N,nominal,2.0NRT,288,1.36,N
10.60112,-66.4504,310.11,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,284.01,0.88,N
-10.75466,-68.32938,304.55,0.4,0.37,2026-06-05,0605,N,nominal,2.0NRT,290.29,0.65,N
10.59478,-66.47732,354.46,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,286.39,4.5,N
-12.22299,-57.28139,299.39,0.62,0.71,2026-06-05,0605,N,nominal,2.0NRT,287.92,2,N
10.59533,-66.48093,307.68,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,283.77,4.5,N
10.59137,-66.47778,325.01,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,284.86,2.43,N
-12.22969,-57.28219,298.58,0.62,0.71,2026-06-05,0605,N,nominal,2.0NRT,287.78,1.7,N
-12.23032,-57.27636,305.37,0.62,0.71,2026-06-05,0605,N,nominal,2.0NRT,288.27,2.72,N
10.50778,-66.13968,321.3,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,284.48,1.38,N
-12.44121,-58.416,329.37,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.05,3.21,N
10.29121,-66.68259,296.34,0.41,0.37,2026-06-05,0559,N,nominal,2.0NRT,272.88,0.46,N
-12.44241,-58.40604,325.46,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.1,1.84,N
9.6793,-63.47365,344.48,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,264.12,6.63,N
-12.43282,-58.48564,306.57,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.45,2.59,N
9.67914,-63.47374,344.37,0.4,0.37,2026-06-05,0559,N,nominal,2.0NRT,264.43,8.55,N
-12.43343,-58.48059,319.7,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.81,3.28,N
8.68646,-63.15515,321.03,0.42,0.38,2026-06-05,0559,N,nominal,2.0NRT,258.03,3.21,N
-12.44181,-58.41104,302.42,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.87,1.84,N
-4.02463,-79.39062,321.97,0.51,0.66,2026-06-05,0603,N,nominal,2.0NRT,284.41,3.89,N
-12.43968,-58.48132,321.82,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.59,3.28,N
-9.54461,-64.5064,307.36,0.57,0.43,2026-06-05,0605,N,nominal,2.0NRT,289.75,1.44,N
-12.43848,-58.49118,300.74,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.64,2.59,N
-9.63306,-67.21584,309.63,0.42,0.38,2026-06-05,0605,N,nominal,2.0NRT,290.91,1.78,N
-12.43907,-58.48635,318.51,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.69,2.59,N
-10.00834,-67.76235,305.36,0.41,0.37,2026-06-05,0605,N,nominal,2.0NRT,287.91,0.68,N
-12.44092,-58.47104,309.77,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.07,1.77,N
-10.01177,-67.76288,306.33,0.41,0.37,2026-06-05,0605,N,nominal,2.0NRT,287.39,0.68,N
-12.44751,-58.41652,310.93,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.54,3.21,N
-11.88059,-57.82734,296.98,0.56,0.69,2026-06-05,0605,N,nominal,2.0NRT,286.6,1.59,N
-12.4481,-58.41159,302.54,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.4,1.84,N
-11.88706,-57.82798,306.26,0.56,0.69,2026-06-05,0605,N,nominal,2.0NRT,287.51,1.59,N
-12.44871,-58.40659,304.69,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.26,1.84,N
-12.43104,-58.4841,307.43,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.42,2.2,N
-12.43161,-58.47902,304.84,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.12,1.17,N
-12.43893,-58.41442,302.13,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.26,1.37,N
-12.44006,-58.40444,300.3,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.75,1.43,N
-12.44522,-58.41497,328.14,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.55,5.97,N
-12.44636,-58.40499,322.87,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.48,2.59,N
-12.43672,-58.48975,306.86,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.04,2.57,N
-12.43728,-58.48484,319.62,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.97,2.57,N
-12.43786,-58.47974,315.87,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.52,2.58,N
-12.44579,-58.41,306.68,0.53,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.39,2.59,N
-12.44352,-58.48563,321.54,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.71,2.57,N
-12.44527,-58.47028,328.7,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,290.24,4.39,N
-12.44297,-58.49047,308,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,288.67,2.57,N
-12.44409,-58.4806,302.88,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.03,2.58,N
-12.44468,-58.47546,310.25,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.66,2.58,N
-12.4515,-58.47121,324.7,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.79,2.51,N
-12.45091,-58.47641,308.23,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.55,3.54,N
-12.45774,-58.4721,300.64,0.52,0.67,2026-06-05,0605,N,nominal,2.0NRT,289.14,2.51,N
-12.2179,-66.5537,307.36,0.48,0.4,2026-06-05,0605,N,nominal,2.0NRT,286.19,0.81,N
-12.61816,-67.51676,306.97,0.43,0.38,2026-06-05,0605,N,nominal,2.0NRT,286.28,0.95,N
-12.61745,-67.51593,305.02,0.43,0.38,2026-06-05,0605,N,nominal,2.0NRT,286.48,1.01,N
-14.0994,-59.39035,300.18,0.47,0.64,2026-06-05,0605,N,nominal,2.0NRT,283.41,2.15,N
-14.09993,-59.38571,302.17,0.48,0.64,2026-06-05,0605,N,nominal,2.0NRT,283.67,1.21,N
-14.10048,-59.38102,301.44,0.48,0.64,2026-06-05,0605,N,nominal,2.0NRT,284.59,1.21,N
-14.09481,-59.38858,295.16,0.48,0.64,2026-06-05,0605,N,nominal,2.0NRT,283.57,1.45,N
-14.10085,-59.38918,299.62,0.48,0.64,2026-06-05,0605,N,nominal,2.0NRT,283.55,1.22,N
-14.10135,-59.38453,299.85,0.48,0.64,2026-06-05,0605,N,nominal,2.0NRT,283.48,0.72,N
-14.10186,-59.37985,296.35,0.48,0.64,2026-06-05,0605,N,nominal,2.0NRT,284.19,0.72,N
-15.76478,-61.33796,312.4,0.37,0.58,2026-06-05,0608,N,nominal,2.0NRT,287.56,0.93,N
-15.7652,-61.33437,308.58,0.37,0.58,2026-06-05,0608,N,nominal,2.0NRT,287.02,0.93,N
-15.77062,-61.33506,325.18,0.37,0.58,2026-06-05,0608,N,nominal,2.0NRT,286.81,1.53,N
-15.7702,-61.33863,307.57,0.37,0.58,2026-06-05,0608,N,nominal,2.0NRT,286.76,1.53,N
-15.95474,-60.65138,317.49,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,288.87,2.29,N
-16.19076,-58.46867,311.27,0.58,0.69,2026-06-05,0608,N,nominal,2.0NRT,288.76,2.18,N
-15.9567,-60.65393,301.66,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,288.3,1.21,N
-15.95713,-60.64989,316.61,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,289.02,1.21,N
-16.19018,-58.46893,310.57,0.58,0.69,2026-06-05,0608,N,nominal,2.0NRT,288.91,2.47,N
-15.94468,-61.83765,312.53,0.34,0.56,2026-06-05,0608,N,nominal,2.0NRT,284.75,0.91,N
-15.94507,-61.83436,309.62,0.34,0.56,2026-06-05,0608,N,nominal,2.0NRT,284.94,0.91,N
-13.78356,-76.17027,317.1,0.42,0.46,2026-06-05,0608,N,nominal,2.0NRT,290.46,1.62,N
-15.95032,-61.83512,299.01,0.34,0.56,2026-06-05,0608,N,nominal,2.0NRT,284.44,0.91,N
-13.78776,-76.17109,318.9,0.42,0.46,2026-06-05,0608,N,nominal,2.0NRT,290.76,2.2,N
-13.7874,-76.16975,332.17,0.42,0.46,2026-06-05,0608,N,nominal,2.0NRT,291.34,4.7,N
-15.94364,-61.83731,310.22,0.34,0.56,2026-06-05,0608,N,nominal,2.0NRT,284.25,0.68,N
-15.94401,-61.83401,300.11,0.35,0.56,2026-06-05,0608,N,nominal,2.0NRT,284.33,0.68,N
-15.94853,-61.84134,295.43,0.34,0.56,2026-06-05,0608,N,nominal,2.0NRT,283.58,0.82,N
-15.94889,-61.8381,295.17,0.34,0.56,2026-06-05,0608,N,nominal,2.0NRT,284.65,0.68,N
-15.94926,-61.83479,308.41,0.35,0.56,2026-06-05,0608,N,nominal,2.0NRT,284.39,0.68,N
-13.92988,-75.85979,299.83,0.4,0.45,2026-06-05,0608,N,nominal,2.0NRT,287.45,0.73,N
-16.17136,-61.1441,298.26,0.39,0.59,2026-06-05,0608,N,nominal,2.0NRT,287.91,0.8,N
-16.17687,-61.14483,300.27,0.39,0.59,2026-06-05,0608,N,nominal,2.0NRT,287.3,0.8,N
-16.17729,-61.1411,303.22,0.39,0.59,2026-06-05,0608,N,nominal,2.0NRT,287.52,0.8,N
-16.17771,-61.13738,301.83,0.39,0.59,2026-06-05,0608,N,nominal,2.0NRT,288.33,1.51,N
-16.17813,-61.13359,311.22,0.39,0.59,2026-06-05,0608,N,nominal,2.0NRT,288.6,1.51,N
-16.17855,-61.1298,306.09,0.39,0.59,2026-06-05,0608,N,nominal,2.0NRT,287.82,1.24,N
-16.18365,-61.13426,303.69,0.39,0.59,2026-06-05,0608,N,nominal,2.0NRT,287.85,1.12,N
-16.35444,-59.55923,300.88,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.12,1.51,N
-16.37841,-59.56679,305.63,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.36,1.51,N
-16.37892,-59.56198,313.63,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.06,1.51,N
-16.41159,-59.54624,311.03,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.32,1.99,N
-16.4121,-59.54154,304.23,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.18,1.87,N
-16.41772,-59.54688,367,0.49,0.65,2026-06-05,0608,N,high,2.0NRT,294.66,14.83,N
-16.42236,-59.56135,307.19,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,288.42,1.82,N
-16.42386,-59.54753,309.79,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.49,14.83,N
-16.41117,-59.54271,299.76,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.45,10.64,N
-16.41683,-59.54806,367,0.49,0.65,2026-06-05,0608,N,high,2.0NRT,292.94,10.64,N
-16.41731,-59.54335,367,0.49,0.65,2026-06-05,0608,N,high,2.0NRT,292.37,10.64,N
-16.42296,-59.54873,316.22,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.38,2,N
-16.42345,-59.544,308.91,0.49,0.65,2026-06-05,0608,N,nominal,2.0NRT,289.39,2,N
-16.46478,-59.32186,299.39,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.22,0.74,N
-16.47048,-59.32769,327.77,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.64,2.76,N
-16.47097,-59.32284,316.78,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.46,2.76,N
-16.47466,-59.34822,300.23,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.78,0.96,N
-16.47516,-59.34334,306.17,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.53,0.96,N
-16.48137,-59.34409,305.7,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.02,1.73,N
-16.513,-59.28178,303.19,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.22,1.77,N
-16.51244,-59.3473,310.64,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.37,1.84,N
-16.51923,-59.2826,316.34,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.21,1.77,N
-16.51975,-59.27757,316.85,0.52,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.73,1.77,N
-16.54365,-59.2903,302.78,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.01,0.82,N
-16.54881,-59.30107,313.89,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.96,2.29,N
-16.54933,-59.29614,312.32,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.7,2.06,N
-16.54987,-59.29111,307.61,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.51,2.06,N
-16.55505,-59.30167,312.48,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.13,2.29,N
-16.55665,-59.2867,303.58,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.15,1.4,N
-16.51754,-59.28098,325.81,0.52,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.65,2.42,N
-16.51119,-59.34592,303.86,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.19,1.15,N
-16.51803,-59.27595,314.05,0.52,0.67,2026-06-05,0608,N,nominal,2.0NRT,289.08,2.42,N
-16.51742,-59.34644,300.96,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.58,1.15,N
-16.54772,-59.29465,310.21,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.55,1.54,N
-16.54823,-59.2896,309.68,0.52,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.29,1.54,N
-16.55346,-59.3003,322.8,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.71,1.87,N
-16.55297,-59.30523,303.9,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.17,1.87,N
-16.55498,-59.28517,303.3,0.52,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.23,0.87,N
-16.12934,-63.28369,306.37,0.56,0.51,2026-06-05,0608,N,nominal,2.0NRT,289.89,1.5,N
-16.56964,-59.32731,305.27,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.02,1.27,N
-16.57013,-59.32243,308.46,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.01,1.27,N
-16.43975,-60.62437,320.99,0.42,0.61,2026-06-05,0608,N,nominal,2.0NRT,289.57,2.48,N
-16.46265,-61.56916,302.58,0.36,0.58,2026-06-05,0608,N,nominal,2.0NRT,285.58,0.88,N
-16.46304,-61.56567,299.67,0.36,0.58,2026-06-05,0608,N,nominal,2.0NRT,285.23,0.72,N
-16.55643,-60.83535,306.64,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,289.05,4.19,N
-16.56251,-60.83224,346.5,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,290.89,4.19,N
-16.56293,-60.82843,367,0.41,0.61,2026-06-05,0608,N,high,2.0NRT,291.69,6.16,N
-16.56209,-60.83604,315.33,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,289.35,4.19,N
-16.56336,-60.82465,318.69,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,290.16,6.16,N
-16.48582,-61.55785,327.76,0.37,0.58,2026-06-05,0608,N,nominal,2.0NRT,285.96,1.65,N
-16.56904,-60.82516,323.19,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,288.03,2.03,N
-16.48542,-61.56128,307.9,0.37,0.58,2026-06-05,0608,N,nominal,2.0NRT,285.77,1.65,N
-16.48621,-61.5544,296.25,0.37,0.58,2026-06-05,0608,N,nominal,2.0NRT,285.29,0.95,N
-16.56861,-60.82902,314.46,0.41,0.61,2026-06-05,0608,N,nominal,2.0NRT,288.39,2.03,N
-16.57063,-62.33607,298.61,0.33,0.55,2026-06-05,0608,N,nominal,2.0NRT,287.99,0.82,N
-16.57098,-62.33311,306.99,0.33,0.55,2026-06-05,0608,N,nominal,2.0NRT,288.32,0.74,N
-16.62559,-62.26808,315.19,0.33,0.55,2026-06-05,0608,N,nominal,2.0NRT,289.63,1.03,N
-16.63076,-62.26863,302.44,0.33,0.55,2026-06-05,0608,N,nominal,2.0NRT,287.77,1.03,N
-16.63112,-62.26564,307.37,0.33,0.55,2026-06-05,0608,N,nominal,2.0NRT,288.51,1.03,N
-16.62732,-62.26962,312.19,0.33,0.55,2026-06-05,0608,N,nominal,2.0NRT,288.89,1.32,N
-16.62765,-62.26659,308.54,0.33,0.55,2026-06-05,0608,N,nominal,2.0NRT,289.1,1.57,N
-16.82351,-60.92958,304.07,0.41,0.6,2026-06-05,0608,N,nominal,2.0NRT,288.45,1.4,N
-15.78464,-71.8587,301.4,0.39,0.36,2026-06-05,0608,N,nominal,2.0NRT,264.81,0.78,N
-15.78523,-71.85501,296.1,0.39,0.36,2026-06-05,0608,N,nominal,2.0NRT,268.34,0.78,N
-17.48407,-59.56057,335.15,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.77,4.46,N
-17.48456,-59.55556,323.67,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.98,4.46,N
-17.48699,-59.53078,321.31,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.48,3.6,N
-17.48796,-59.52083,323.47,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.69,3.96,N
-17.48845,-59.51582,327.47,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.9,3.96,N
-17.48505,-59.55053,317.91,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.17,4.99,N
-17.48602,-59.54065,298.66,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.79,3.27,N
-17.4865,-59.53576,316.85,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.6,3.27,N
-17.48747,-59.52579,311.78,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.41,3.6,N
-17.48894,-59.51082,315.02,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.1,4.24,N
-17.4904,-59.49591,309.51,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.66,5.4,N
-17.49124,-59.55132,351.87,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.54,4.99,N
-17.4927,-59.53656,325.17,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.05,3.27,N
-17.49318,-59.53167,322.77,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.23,3.6,N
-17.49367,-59.52673,325.91,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.83,3.6,N
-17.49466,-59.51659,322.1,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.47,3.96,N
-17.49613,-59.50171,334.9,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,290.46,5.4,N
-17.49664,-59.49644,347.99,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,291.26,5.4,N
-17.49026,-59.5613,311.47,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.09,4.46,N
-17.49075,-59.55633,318.14,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.23,4.46,N
-17.49416,-59.52166,319.27,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.84,3.96,N
-17.49516,-59.51157,318.29,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,289.18,4.24,N
-17.49693,-59.55718,354.5,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,290.7,6.11,N
-17.49743,-59.55218,350.18,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,290.19,10.46,N
-17.49643,-59.56222,312.95,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.99,6.11,N
-17.49889,-59.53741,306.15,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.36,2.75,N
-17.49937,-59.53256,310.23,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.9,1.52,N
-17.49986,-59.52761,300.68,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.63,1.52,N
-17.50036,-59.52247,304.82,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.74,1.24,N
-17.50086,-59.51743,305.4,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.25,1.24,N
-17.50286,-59.49725,307.21,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.9,2.18,N
-17.5031,-59.5582,303.73,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.31,6.11,N
-17.50201,-59.6318,300.38,0.5,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.36,2.54,N
-17.50299,-59.62209,304.63,0.5,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.69,1.45,N
-17.50918,-59.62259,316.78,0.5,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.39,1.45,N
-17.63383,-60.40385,303.44,0.45,0.63,2026-06-05,0608,N,nominal,2.0NRT,287.21,0.94,N
-17.63428,-60.39951,303.14,0.45,0.63,2026-06-05,0608,N,nominal,2.0NRT,287.58,0.94,N
-17.64511,-60.74375,302.56,0.43,0.62,2026-06-05,0608,N,nominal,2.0NRT,287.28,1.06,N
-17.67466,-60.74914,321.62,0.43,0.62,2026-06-05,0608,N,nominal,2.0NRT,288.57,3.23,N
-17.67509,-60.745,323.93,0.43,0.62,2026-06-05,0608,N,nominal,2.0NRT,288.56,3.23,N
-17.67551,-60.74086,327.51,0.43,0.62,2026-06-05,0608,N,nominal,2.0NRT,288.57,3.25,N
-17.67594,-60.73673,326.93,0.43,0.62,2026-06-05,0608,N,nominal,2.0NRT,288.46,3.25,N
-17.67636,-60.73258,300.58,0.43,0.62,2026-06-05,0608,N,nominal,2.0NRT,287.45,1.09,N
-17.67679,-60.72842,302.68,0.43,0.62,2026-06-05,0608,N,nominal,2.0NRT,287.07,1.09,N
-16.25668,-71.68499,298.34,0.39,0.36,2026-06-05,0608,N,nominal,2.0NRT,282.8,0.84,N
-18.04169,-59.61733,299.1,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.3,0.98,N
-18.04218,-59.61234,299.09,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.27,0.69,N
-18.05837,-59.63903,302.09,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.01,1.17,N
-18.05887,-59.63405,297.61,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,286.93,0.78,N
-18.10122,-59.58819,335.41,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,288.66,2.88,N
-18.10173,-59.58326,313.98,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.82,2.88,N
-18.0628,-59.6362,305.88,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,286.95,1.71,N
-18.10484,-59.59037,321.49,0.51,0.66,2026-06-05,0608,N,nominal,2.0NRT,287.87,5.49,N
